LAHM file name,t_0 value,LAHM concentration (ng/g),ISSW file name,AAE value,Plot group
run_1.txt,3.991879967456814,6.779345406130719,NaN,NaN,Rainier 2025-06-10 Site 04
run_1.txt,4.014700758246587,5.41471261678931,NaN,NaN,Rainier 2025-06-10 Site 04
run_1.txt,3.965919890757612,5.427153899403854,NaN,NaN,Rainier 2025-06-10 Site 04
run_1.txt,5.036403556505735,200.6634366003322,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,5.655857760632668,195.124668227181,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,5.602241612318902,296.9104805711629,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,4.223962700504052,75.48954166137494,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,4.188227832868809,75.24581910580983,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,4.177079101799477,74.60041230600453,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,4.1599538557298565,50.86269991197823,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,4.048450460482347,52.626583212104094,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,4.160811411780348,35.1024131507235,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,4.198806427186974,33.55152551253952,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,4.22634758939295,47.32768945780479,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,4.180886652783207,44.8460518821524,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,4.151272973731599,21.30160256660016,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,4.081357808241673,23.452181083668183,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,5.122881560202689,46.109960986880914,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,5.142617659559718,91.2676554526918,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,4.812668670059331,106.67006980576814,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,4.111668589313364,11.86488546945355,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,4.088890763391512,15.221885077740048,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,4.1373171977394945,13.109532739760894,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,3.916425510894057,31.455972515508392,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,3.8364414389172867,30.859342178839647,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,3.9035212095229936,30.372632006882046,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,3.9553987745648778,19.157887684001718,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,4.147418583716363,19.895709731229676,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,4.064113213536515,20.393444924224674,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,4.037977527179511,19.41492646412853,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,4.03653131530802,17.923931370883572,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,4.209683697525935,13.270967268674056,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,4.228230116042601,13.258354808132466,NaN,NaN,Rainier 2025-06-24 Site 14
run_1.txt,6.587751360651383,455.96333636151223,1A.txt,1.397248770429583,Rainier 2025-07-03 Site 01 surface
run_1.txt,6.1811917527122295,389.16775678568285,1B.txt,1.725659929193524,Rainier 2025-07-03 Site 01 surface
run_1.txt,6.454240109380738,321.3564905248701,NaN,NaN,Rainier 2025-07-03 Site 01 subsurface
2025-07-03-01-2A.txt,4.224417443642808,56.16175960204935,2A.txt,1.5364445003645248,Rainier 2025-07-03 Site 01 subsurface
run_1.txt,4.37440946937345,59.11530933823927,2A.txt,1.5364445003645248,Rainier 2025-07-03 Site 01 subsurface
run_1.txt,4.5067897131873655,65.92929142730738,NaN,NaN,Rainier 2025-07-03 Site 01 subsurface
run_1.txt,4.274289507911978,41.86313141747694,3A.txt,1.8222591964531882,Rainier 2025-07-03 Site 01 subsurface
run_1.txt,4.276612351929917,37.87443259336524,NaN,NaN,Rainier 2025-07-03 Site 01 subsurface
run_1.txt,4.276471384243487,11.19789361929589,4A.txt,1.6506370626957838,Rainier 2025-07-03 Site 01 subsurface
run_1.txt,4.283317457137821,10.454265322998621,NaN,NaN,Rainier 2025-07-03 Site 01 subsurface
run_1.txt,4.140303022872606,12.443377910294343,5A.txt,1.45900836827612,Rainier 2025-07-03 Site 01 subsurface
run_1.txt,4.28933810497553,11.5368749553821,NaN,NaN,Rainier 2025-07-03 Site 01 subsurface
run_1.txt,4.384542400782622,4.4243819684216525,6.txt,1.1490024139658197,Rainier 2025-07-03 Site 01 subsurface
run_1.txt,6.164155067501601,273.26046387200535,NaN,NaN,Rainier 2025-07-03 Site 07
run_1.txt,5.9459871334207,348.3507183943075,NaN,NaN,Rainier 2025-07-03 Site 07
run_1.txt,4.950156437963179,137.7907382830726,NaN,NaN,Rainier 2025-07-03 Site 07
run_1.txt,4.157757040459717,52.758443529063335,NaN,NaN,Rainier 2025-07-03 Site 07
run_1.txt,4.427567740966549,55.355492784247694,NaN,NaN,Rainier 2025-07-03 Site 07
run_1.txt,4.404184682334474,58.171496433058756,NaN,NaN,Rainier 2025-07-03 Site 07
run_1.txt,4.348684221355362,27.980988817116025,NaN,NaN,Rainier 2025-07-03 Site 07
run_1.txt,4.140531998262615,29.341338938981842,NaN,NaN,Rainier 2025-07-03 Site 07
run_1.txt,4.31668333993606,14.959381069115267,NaN,NaN,Rainier 2025-07-03 Site 07
run_1.txt,4.316529341931463,15.039771560069408,NaN,NaN,Rainier 2025-07-03 Site 07
run_1.txt,4.418565264738732,11.576994678822857,NaN,NaN,Rainier 2025-07-03 Site 07
run_1.txt,4.343878199189053,10.007159362830375,NaN,NaN,Rainier 2025-07-03 Site 07
