LAHM file name,t_0 value,LAHM concentration (ng/g),ISSW file name,AAE value,Plot group
run_1.txt,4.15127297373,21.3016025666,,NaN,Other samples
run_1.txt,4.08135780824,23.4521810837,,NaN,Other samples
run_1.txt,5.1228815602,46.1099609869,,NaN,Other samples
run_1.txt,5.14261765956,91.2676554527,,NaN,Other samples
run_1.txt,4.81266867006,106.670069806,,NaN,Other samples
run_1.txt,4.11166858931,11.8648854695,,NaN,Other samples
run_1.txt,4.08889076339,15.2218850777,,NaN,Other samples
run_1.txt,4.13731719774,13.1095327398,,NaN,Other samples
run_1.txt,3.91642551089,31.4559725155,,NaN,Other samples
run_1.txt,3.83644143892,30.8593421788,,NaN,Other samples
run_1.txt,3.90352120952,30.3726320069,,NaN,Other samples
run_1.txt,3.95539877456,19.157887684,,NaN,Other samples
run_1.txt,4.14741858372,19.8957097312,,NaN,Other samples
run_1.txt,4.06411321354,20.3934449242,,NaN,Other samples
run_1.txt,4.03797752718,19.4149264641,,NaN,Other samples
run_1.txt,4.03653131531,17.9239313709,,NaN,Other samples
run_1.txt,4.20968369753,13.2709672687,,NaN,Other samples
run_1.txt,4.22823011604,13.2583548081,,NaN,Other samples
run_1.txt,6.58775136065,455.963336362,1A.txt,1.65871829952,Rainier Site 1 surface
run_1.txt,6.18119175271,389.167756786,1B.txt,1.79841050833,Rainier Site 1 surface
run_1.txt,6.45424010938,321.356490525,,NaN,Other samples
2025-07-03-01-2A.txt,4.22441744364,56.161759602,2A.txt,1.46865635126,Rainier Site 1 subsurface
run_1.txt,4.37440946937,59.1153093382,2A.txt,1.46865635126,Rainier Site 1 subsurface
run_1.txt,4.50678971319,65.9292914273,,NaN,Other samples
run_1.txt,4.27428950791,41.8631314175,3A.txt,1.82612080645,Rainier Site 1 subsurface
run_1.txt,4.27661235193,37.8744325934,,NaN,Other samples
run_1.txt,4.27647138424,11.1978936193,4A.txt,1.75785303639,Rainier Site 1 subsurface
run_1.txt,4.28331745714,10.454265323,,NaN,Other samples
run_1.txt,4.14030302287,12.4433779103,5A.txt,1.58366194009,Rainier Site 1 subsurface
run_1.txt,4.28933810498,11.5368749554,,NaN,Other samples
run_1.txt,4.38454240078,4.42438196842,6.txt,1.2475472216,Rainier Site 1 subsurface
run_1.txt,6.1641550675,273.260463872,,NaN,Other samples
run_1.txt,5.94598713342,348.350718394,,NaN,Other samples
run_1.txt,4.95015643796,137.790738283,,NaN,Other samples
run_1.txt,4.15775704046,52.7584435291,,NaN,Other samples
run_1.txt,4.42756774097,55.3554927842,,NaN,Other samples
run_1.txt,4.40418468233,58.1714964331,,NaN,Other samples
run_1.txt,4.34868422136,27.9809888171,,NaN,Other samples
run_1.txt,4.14053199826,29.341338939,,NaN,Other samples
run_1.txt,4.31668333994,14.9593810691,,NaN,Other samples
run_1.txt,4.31652934193,15.0397715601,,NaN,Other samples
run_1.txt,4.41856526474,11.5769946788,,NaN,Other samples
run_1.txt,4.34387819919,10.0071593628,,NaN,Other samples
